Date,Open,High,Low,Close,Adj Close,Volume
2000-09-04,22.187500,27.000000,21.125000,25.937500,25.937500,1995300
2000-09-11,26.375000,30.562500,25.937500,28.875000,28.875000,4034700
2000-09-18,28.875000,28.875000,23.500000,25.562500,25.562500,2422100
2000-09-25,25.750000,29.125000,25.375000,29.125000,29.125000,1231800
2000-10-02,29.000000,29.062500,22.250000,23.437500,23.437500,1486000
2000-10-09,23.437500,24.750000,19.875000,23.625000,23.625000,1319000
2000-10-16,23.750000,28.250000,21.875000,27.500000,27.500000,1312400
2000-10-23,28.125000,28.687500,22.000000,23.000000,23.000000,846000
2000-10-30,22.875000,26.875000,22.375000,26.500000,26.500000,631700
2000-11-06,26.500000,27.125000,23.125000,23.750000,23.750000,453100
2000-11-13,23.500000,26.437500,22.625000,25.937500,25.937500,556800
2000-11-20,25.687500,25.875000,24.000000,24.375000,24.375000,243900
2000-11-27,24.500000,24.750000,17.625000,19.750000,19.750000,898000
2000-12-04,19.875000,22.375000,19.187500,21.875000,21.875000,773300
2000-12-11,21.750000,24.062500,21.437500,22.937500,22.937500,514000
2000-12-18,22.562500,23.000000,17.000000,19.937500,19.937500,516900
2000-12-25,19.937500,23.750000,18.187500,23.625000,23.625000,554300
2001-01-01,23.250000,23.250000,17.750000,18.437500,18.437500,829400
2001-01-08,18.687500,18.812500,15.625000,18.062500,18.062500,1686900
2001-01-15,18.125000,20.125000,17.500000,18.750000,18.750000,1366900
2001-01-22,19.125000,20.500000,18.437500,18.625000,18.625000,785100
2001-01-29,17.750000,19.750000,17.750000,18.990000,18.990000,817200
2001-02-05,18.900000,19.500000,18.000000,18.090000,18.090000,556100
2001-02-12,18.250000,20.850000,18.150000,20.120001,20.120001,581800
2001-02-19,20.120001,20.400000,14.000000,14.300000,14.300000,1471800
2001-02-26,14.400000,14.750000,13.000000,14.500000,14.500000,1935300
2001-03-05,14.500000,14.800000,13.800000,13.850000,13.850000,628400
2001-03-12,13.850000,13.900000,12.750000,13.150000,13.150000,548600
2001-03-19,12.900000,14.350000,11.890000,13.940000,13.940000,793300
2001-03-26,14.400000,14.900000,13.200000,14.000000,14.000000,598800
2001-04-02,14.100000,14.850000,12.650000,12.900000,12.900000,619000
2001-04-09,13.000000,14.300000,12.900000,13.600000,13.600000,680900
2001-04-16,13.700000,13.880000,12.880000,13.300000,13.300000,1128100
2001-04-23,13.310000,13.700000,12.900000,13.250000,13.250000,2043700
2001-04-30,13.200000,13.500000,12.760000,13.300000,13.300000,573000
2001-05-07,13.300000,16.000000,13.100000,15.700000,15.700000,1223900
2001-05-14,15.700000,17.950001,15.370000,17.709999,17.709999,946700
2001-05-21,17.709999,19.750000,17.250000,17.510000,17.510000,626600
2001-05-28,17.299999,17.350000,16.350000,16.490000,16.490000,506600
2001-06-04,16.490000,17.500000,16.379999,16.809999,16.809999,287700
2001-06-11,16.809999,17.639999,16.350000,16.750000,16.750000,326600
2001-06-18,16.760000,16.900000,14.600000,14.610000,14.610000,341300
2001-06-25,14.600000,15.950000,13.750000,15.200000,15.200000,507900
2001-07-02,15.400000,15.440000,14.300000,14.600000,14.600000,202800
2001-07-09,14.550000,14.900000,13.500000,13.950000,13.950000,353900
2001-07-16,13.850000,13.950000,12.720000,13.000000,13.000000,580400
2001-07-23,13.000000,13.170000,12.600000,13.000000,13.000000,582300
2001-07-30,13.000000,14.950000,13.000000,14.850000,14.850000,902700
2001-08-06,14.950000,15.250000,13.800000,14.100000,14.100000,371800
2001-08-13,14.090000,15.040000,13.800000,14.850000,14.850000,324500
2001-08-20,14.800000,15.950000,13.950000,15.000000,15.000000,753700
2001-08-27,15.000000,15.630000,14.600000,15.430000,15.430000,255300
2001-09-03,15.430000,15.550000,13.850000,14.360000,14.360000,270800
2001-09-10,14.300000,14.410000,14.040000,14.380000,14.380000,56000
2001-09-17,15.300000,17.850000,15.250000,16.049999,16.049999,2017600
2001-09-24,16.200001,17.600000,15.000000,15.950000,15.950000,1247300
2001-10-01,15.950000,18.000000,15.380000,17.000000,17.000000,1036900
2001-10-08,17.000000,17.000000,16.059999,16.420000,16.420000,491600
2001-10-15,16.500000,16.799999,14.570000,15.020000,15.020000,619400
2001-10-22,15.120000,16.850000,14.950000,15.960000,15.960000,947300
2001-10-29,15.970000,16.049999,14.940000,15.290000,15.290000,436500
2001-11-05,15.350000,16.299999,15.250000,15.360000,15.360000,343700
2001-11-12,15.360000,16.000000,14.100000,14.300000,14.300000,591300
2001-11-19,14.400000,14.940000,13.580000,14.380000,14.380000,792500
2001-11-26,14.400000,15.360000,14.070000,14.700000,14.700000,460900
2001-12-03,14.600000,15.600000,14.450000,15.500000,15.500000,499500
2001-12-10,15.500000,15.750000,15.000000,15.520000,15.520000,361900
2001-12-17,15.450000,17.400000,15.450000,17.309999,17.309999,663900
2001-12-24,17.209999,17.750000,16.299999,16.600000,16.600000,409200
2001-12-31,16.450001,17.080000,16.030001,16.570000,16.570000,278800
2002-01-07,16.370001,17.299999,16.100000,16.100000,16.100000,470000
2002-01-14,16.200001,16.280001,14.900000,14.950000,14.950000,677600
2002-01-21,14.950000,15.290000,13.950000,15.100000,15.100000,789900
2002-01-28,15.300000,16.650000,14.530000,15.850000,15.850000,417600
2002-02-04,15.950000,16.100000,14.100000,14.800000,14.800000,615100
2002-02-11,14.900000,16.500000,14.880000,15.850000,15.850000,868600
2002-02-18,15.950000,15.950000,15.010000,15.640000,15.640000,444400
2002-02-25,15.540000,16.850000,15.300000,16.850000,16.850000,434300
2002-03-04,16.650000,17.370001,16.549999,16.900000,16.900000,693500
2002-03-11,16.900000,17.000000,16.580000,16.870001,16.870001,384800
2002-03-18,16.870001,16.900000,15.900000,16.160000,16.160000,380300
2002-03-25,16.100000,16.959999,15.850000,16.580000,16.580000,581800
2002-04-01,16.730000,16.730000,15.970000,16.430000,16.430000,329200
2002-04-08,16.530001,17.129999,15.550000,17.129999,17.129999,427300
2002-04-15,17.139999,18.000000,17.139999,17.400000,17.400000,714900
2002-04-22,17.270000,18.000000,16.200001,17.820000,17.820000,640800
2002-04-29,17.600000,19.700001,16.190001,19.170000,19.170000,1089300
2002-05-06,19.000000,19.750000,18.230000,19.100000,19.100000,796100
2002-05-13,19.100000,20.799999,18.530001,20.049999,20.049999,874400
2002-05-20,20.120001,21.750000,19.049999,21.240000,21.240000,972100
2002-05-27,21.400000,21.500000,20.150000,20.150000,20.150000,421100
2002-06-03,20.150000,20.350000,18.680000,19.889999,19.889999,484900
2002-06-10,19.639999,19.830000,17.840000,18.320000,18.320000,554400
2002-06-17,18.350000,19.750000,18.049999,18.799999,18.799999,392100
2002-06-24,18.400000,20.750000,17.980000,20.750000,20.750000,737200
2002-07-01,19.900000,20.250000,17.750000,18.440001,18.440001,1549000
2002-07-08,18.430000,18.650000,16.740000,16.750000,16.750000,463700
2002-07-15,16.750000,17.700001,14.500000,14.910000,14.910000,438500
2002-07-22,14.950000,15.800000,13.700000,15.450000,15.450000,951400
2002-07-29,15.550000,16.200001,14.900000,14.970000,14.970000,548700
2002-08-05,15.000000,17.330000,14.600000,17.090000,17.090000,555300
2002-08-12,17.040001,17.100000,15.450000,16.549999,16.549999,448800
2002-08-19,16.549999,18.100000,16.500000,17.639999,17.639999,447900
2002-08-26,17.600000,18.920000,16.400000,17.799999,17.799999,767200
2002-09-02,17.750000,17.750000,16.900000,17.500000,17.500000,532600
2002-09-09,17.650000,18.770000,17.350000,18.400000,18.400000,679500
2002-09-16,18.150000,18.400000,17.219999,17.770000,17.770000,541200
2002-09-23,17.520000,18.450001,17.129999,17.250000,17.250000,629200
2002-09-30,17.219999,18.600000,16.799999,17.620001,17.620001,1170100
2002-10-07,17.600000,17.860001,13.300000,15.350000,15.350000,1460700
2002-10-14,15.350000,15.950000,14.460000,15.240000,15.240000,848300
2002-10-21,15.240000,16.150000,13.500000,14.250000,14.250000,1423700
2002-10-28,14.400000,14.800000,13.830000,14.520000,14.520000,965400
2002-11-04,14.620000,15.900000,13.700000,15.300000,15.300000,735600
2002-11-11,15.250000,15.380000,14.250000,14.960000,14.960000,661200
2002-11-18,15.060000,15.290000,14.100000,14.990000,14.990000,683900
2002-11-25,15.050000,15.200000,14.600000,14.860000,14.860000,479400
2002-12-02,14.960000,15.100000,13.900000,14.000000,14.000000,770100
2002-12-09,14.000000,15.460000,13.700000,14.800000,14.800000,926200
2002-12-16,14.810000,15.340000,14.810000,15.150000,15.150000,702800
2002-12-23,15.050000,15.280000,14.750000,15.050000,15.050000,445400
2002-12-30,15.100000,15.900000,14.800000,15.550000,15.550000,596800
2003-01-06,15.700000,16.219999,14.750000,15.400000,15.400000,746800
2003-01-13,15.420000,15.530000,14.770000,14.970000,14.970000,382000
2003-01-20,14.950000,14.950000,13.250000,13.360000,13.360000,456800
2003-01-27,13.370000,13.500000,12.210000,12.550000,12.550000,1272300
2003-02-03,12.650000,14.380000,12.550000,13.600000,13.600000,987000
2003-02-10,13.500000,14.000000,13.130000,13.950000,13.950000,475500
2003-02-17,13.850000,13.850000,12.750000,12.900000,12.900000,461400
2003-02-24,12.850000,13.390000,12.600000,12.750000,12.750000,548200
2003-03-03,12.800000,13.000000,11.900000,12.170000,12.170000,915500
2003-03-10,11.950000,12.350000,10.920000,12.300000,12.300000,676600
2003-03-17,12.200000,13.050000,12.200000,12.900000,12.900000,573900
2003-03-24,12.880000,12.880000,12.120000,12.700000,12.700000,336000
2003-03-31,12.650000,13.350000,12.500000,13.050000,13.050000,456700
2003-04-07,13.150000,13.420000,12.400000,12.700000,12.700000,432600
2003-04-14,12.750000,13.600000,12.710000,13.490000,13.490000,338800
2003-04-21,13.440000,14.400000,13.440000,13.650000,13.650000,284100
2003-04-28,13.750000,14.300000,13.670000,14.290000,14.290000,360100
2003-05-05,14.390000,14.990000,14.050000,14.890000,14.890000,369200
2003-05-12,14.840000,15.000000,13.900000,13.900000,13.900000,340700
2003-05-19,14.000000,14.250000,13.570000,14.110000,14.110000,396200
2003-05-26,14.080000,15.050000,13.990000,15.040000,15.040000,338100
2003-06-02,14.940000,15.200000,14.370000,14.900000,14.900000,362200
2003-06-09,14.800000,14.850000,13.820000,13.840000,13.840000,436600
2003-06-16,14.150000,14.600000,14.000000,14.090000,14.090000,402000
2003-06-23,14.190000,14.190000,13.440000,13.690000,13.690000,374400
2003-06-30,13.790000,14.430000,13.070000,14.230000,14.230000,702100
2003-07-07,14.330000,14.700000,14.030000,14.600000,14.600000,676300
2003-07-14,14.500000,14.810000,14.330000,14.500000,14.500000,675600
2003-07-21,14.500000,15.090000,14.350000,15.020000,15.020000,655400
2003-07-28,15.100000,15.350000,14.680000,14.840000,14.840000,562400
2003-08-04,14.750000,15.340000,14.490000,14.650000,14.650000,551700
2003-08-11,14.700000,14.900000,14.500000,14.900000,14.900000,400000
2003-08-18,14.860000,15.230000,14.700000,14.800000,14.800000,518100
2003-08-25,14.800000,15.390000,14.750000,15.250000,15.250000,487100
2003-09-01,15.170000,15.410000,14.850000,15.320000,15.320000,464500
2003-09-08,15.250000,15.740000,14.630000,15.220000,15.220000,838300
2003-09-15,15.100000,15.720000,15.000000,15.290000,15.290000,920300
2003-09-22,14.900000,15.530000,14.450000,14.760000,14.760000,774100
2003-09-29,14.760000,15.430000,14.360000,15.030000,15.030000,576800
2003-10-06,15.030000,15.500000,14.620000,14.940000,14.940000,527600
2003-10-13,14.930000,15.600000,14.930000,15.050000,15.050000,399400
2003-10-20,15.000000,15.230000,14.260000,14.660000,14.660000,743900
2003-10-27,15.000000,16.500000,15.000000,16.490000,16.490000,1179400
2003-11-03,16.389999,16.950001,16.000000,16.379999,16.379999,841300
2003-11-10,16.500000,16.959999,16.000000,16.420000,16.420000,749900
2003-11-17,16.400000,17.969999,16.250000,17.600000,17.600000,861100
2003-11-24,17.600000,17.950001,16.969999,17.180000,17.180000,549300
2003-12-01,17.350000,17.900000,16.799999,17.770000,17.770000,575900
2003-12-08,17.770000,18.000000,17.330000,17.700001,17.700001,512000
2003-12-15,17.730000,19.150000,17.280001,19.030001,19.030001,812400
2003-12-22,18.600000,19.600000,18.600000,19.500000,19.500000,270400
2003-12-29,19.500000,19.969999,18.520000,18.740000,18.740000,491700
2004-01-05,18.600000,19.379999,18.500000,18.879999,18.879999,650100
2004-01-12,18.799999,19.639999,18.600000,19.110001,19.110001,1028800
2004-01-19,18.959999,19.650000,18.790001,19.299999,19.299999,925700
2004-01-26,19.049999,19.799999,18.950001,19.250000,19.250000,1295200
2004-02-02,19.100000,20.840000,19.100000,20.830000,20.830000,1043000
2004-02-09,20.750000,21.750000,20.469999,21.190001,21.190001,827700
2004-02-16,21.299999,21.629999,20.820000,21.090000,21.090000,397400
2004-02-23,21.090000,21.090000,19.850000,20.260000,20.260000,911500
2004-03-01,20.360001,20.709999,20.129999,20.370001,20.370001,609000
2004-03-08,20.299999,20.440001,19.080000,19.879999,19.879999,623600
2004-03-15,19.650000,19.850000,18.120001,18.799999,18.799999,662300
2004-03-22,18.750000,18.799999,18.049999,18.559999,18.559999,698300
2004-03-29,18.600000,19.290001,18.000000,19.000000,19.000000,885100
2004-04-05,19.000000,19.700001,18.850000,18.850000,18.850000,450700
2004-04-12,19.150000,19.920000,18.799999,19.410000,19.410000,702000
2004-04-19,19.500000,20.250000,19.230000,20.150000,20.150000,642800
2004-04-26,20.049999,20.490000,18.590000,18.980000,18.980000,625800
2004-05-03,18.900000,19.059999,17.900000,17.959999,17.959999,774900
2004-05-10,17.900000,18.590000,17.209999,17.920000,17.920000,688300
2004-05-17,17.920000,18.200001,17.000000,17.420000,17.420000,857000
2004-05-24,17.549999,18.790001,17.549999,18.420000,18.420000,631300
2004-05-31,18.320000,18.900000,18.120001,18.200001,18.200001,381200
2004-06-07,18.400000,19.610001,18.350000,19.120001,19.120001,429100
2004-06-14,18.870001,19.250000,18.450001,18.670000,18.670000,587500
2004-06-21,18.799999,20.090000,18.530001,20.090000,20.090000,482100
2004-06-28,19.920000,20.230000,19.170000,20.150000,20.150000,838500
2004-07-05,19.900000,20.150000,19.469999,19.930000,19.930000,575200
2004-07-12,19.930000,20.500000,19.780001,20.379999,20.379999,992200
2004-07-19,20.280001,20.430000,19.120001,19.209999,19.209999,458400
2004-07-26,19.160000,21.660000,18.940001,21.660000,21.660000,1147200
2004-08-02,21.680000,23.139999,21.440001,22.600000,22.600000,1593900
2004-08-09,22.600000,23.820000,22.480000,23.540001,23.540001,989000
2004-08-16,24.100000,24.389999,23.360001,24.290001,24.290001,1264100
2004-08-23,24.350000,24.540001,23.969999,24.100000,24.100000,731200
2004-08-30,24.000000,25.389999,23.950001,24.799999,24.799999,869400
2004-09-06,24.799999,25.000000,24.260000,24.400000,24.400000,449300
2004-09-13,23.010000,24.660000,23.000000,24.309999,24.309999,662600
2004-09-20,24.150000,24.639999,23.809999,24.049999,24.049999,492600
2004-09-27,24.000000,25.430000,23.549999,24.900000,24.900000,765000
2004-10-04,25.250000,25.430000,24.420000,24.420000,24.420000,650200
2004-10-11,24.490000,25.150000,23.840000,24.330000,24.330000,480600
2004-10-18,24.389999,24.450001,23.059999,23.440001,23.440001,434700
2004-10-25,23.500000,25.600000,23.299999,25.570000,25.570000,1067700
2004-11-01,25.600000,28.879999,25.230000,28.750000,28.750000,1494500
2004-11-08,28.750000,29.000000,27.950001,28.650000,28.650000,989900
2004-11-15,28.799999,29.490000,27.730000,27.840000,27.840000,725100
2004-11-22,28.049999,29.350000,27.930000,29.020000,29.020000,545500
2004-11-29,29.200001,30.700001,28.840000,30.559999,30.559999,1209600
2004-12-06,30.559999,30.580000,27.610001,29.549999,29.549999,632300
2004-12-13,29.799999,30.799999,29.600000,30.700001,30.700001,585100
2004-12-20,30.799999,30.900000,29.930000,30.549999,30.549999,532100
2004-12-27,30.650000,30.740000,29.260000,29.430000,29.430000,425800
2005-01-03,29.430000,30.389999,27.820000,28.070000,28.070000,1120300
2005-01-10,28.010000,29.200001,26.000000,27.809999,27.809999,1213500
2005-01-17,27.820000,28.790001,27.170000,27.250000,27.250000,717200
2005-01-24,27.330000,30.750000,26.670000,29.750000,29.750000,1539500
2005-01-31,30.000000,31.780001,29.629999,31.520000,31.520000,1790100
2005-02-07,31.549999,31.879999,30.299999,31.360001,31.360001,948300
2005-02-14,31.219999,31.969999,30.860001,30.959999,30.959999,782300
2005-02-21,30.959999,31.350000,29.400000,31.090000,31.090000,629500
2005-02-28,30.850000,33.500000,30.320000,32.250000,32.250000,1144800
2005-03-07,32.660000,33.450001,31.459999,31.500000,31.500000,1096600
2005-03-14,31.440001,32.349998,30.719999,32.049999,32.049999,1140600
2005-03-21,31.950001,32.490002,30.790001,30.790001,30.790001,635500
2005-03-28,30.790001,32.150002,30.389999,30.809999,30.809999,808900
2005-04-04,30.920000,32.119999,30.299999,30.430000,30.430000,736800
2005-04-11,30.549999,31.490000,27.129999,27.200001,27.200001,1108500
2005-04-18,26.000000,28.799999,25.420000,27.129999,27.129999,1621300
2005-04-25,27.400000,30.650000,26.740000,30.420000,30.420000,1702600
2005-05-02,30.389999,31.400000,29.799999,31.129999,31.129999,983200
2005-05-09,31.100000,31.840000,29.820000,30.190001,30.190001,753300
2005-05-16,30.250000,32.290001,30.100000,31.900000,31.900000,635900
2005-05-23,31.860001,31.900000,30.450001,31.000000,31.000000,560700
2005-05-30,30.990000,32.049999,30.680000,31.049999,31.049999,495200
2005-06-06,31.139999,33.139999,30.770000,32.540001,32.540001,673100
2005-06-13,32.520000,35.000000,32.200001,33.930000,33.930000,1132700
2005-06-20,33.860001,33.860001,31.490000,31.850000,31.850000,764900
2005-06-27,31.879999,33.240002,31.290001,33.180000,33.180000,649800
2005-07-04,33.189999,34.900002,32.220001,34.470001,34.470001,564000
2005-07-11,34.470001,35.250000,33.240002,33.950001,33.950001,457700
2005-07-18,33.849998,35.200001,33.080002,34.849998,34.849998,484800
2005-07-25,34.849998,39.430000,33.549999,37.950001,37.950001,996400
2005-08-01,38.900002,39.540001,36.669998,37.119999,37.119999,828200
2005-08-08,37.299999,37.500000,35.799999,36.419998,36.419998,601600
2005-08-15,36.360001,37.610001,35.750000,36.500000,36.500000,436000
2005-08-22,36.750000,37.570000,35.990002,36.209999,36.209999,588500
2005-08-29,36.240002,38.720001,35.910000,37.200001,37.200001,627300
2005-09-05,37.320000,37.980000,36.910000,37.599998,37.599998,391800
2005-09-12,37.599998,39.000000,35.299999,35.980000,35.980000,664400
2005-09-19,35.880001,36.369999,32.070000,34.000000,34.000000,734900
2005-09-26,34.180000,34.490002,32.130001,34.470001,34.470001,1081600
2005-10-03,34.349998,37.259998,34.180000,36.009998,36.009998,1277700
2005-10-10,36.009998,36.009998,33.820000,35.799999,35.799999,723300
2005-10-17,35.650002,37.900002,34.799999,35.669998,35.669998,977100
2005-10-24,35.810001,36.500000,32.509998,35.290001,35.290001,1713600
2005-10-31,35.250000,35.799999,33.689999,34.799999,34.799999,1439800
2005-11-07,35.000000,35.060001,32.599998,33.889999,33.889999,839100
2005-11-14,33.799999,33.820000,31.760000,32.439999,32.439999,833400
2005-11-21,32.439999,32.610001,31.410000,31.850000,31.850000,648900
2005-11-28,31.850000,33.599998,30.940001,33.279999,33.279999,1132300
2005-12-05,33.200001,33.900002,30.590000,31.500000,31.500000,1238800
2005-12-12,31.650000,31.850000,29.590000,29.690001,29.690001,1491700
2005-12-19,29.250000,31.030001,27.850000,30.180000,30.180000,1977300
2005-12-26,30.549999,30.690001,29.070000,29.100000,29.100000,803600
2006-01-02,29.350000,30.150000,28.879999,29.670000,29.670000,737700
2006-01-09,29.620001,33.500000,29.459999,32.470001,32.470001,1495500
2006-01-16,32.250000,32.750000,31.900000,32.349998,32.349998,807400
2006-01-23,32.310001,33.250000,31.809999,32.970001,32.970001,1416600
2006-01-30,33.099998,33.799999,32.250000,33.400002,33.400002,1347400
2006-02-06,33.320000,34.090000,32.700001,33.950001,33.950001,1135200
2006-02-13,33.950001,33.950001,31.969999,33.060001,33.060001,1083700
2006-02-20,33.000000,34.040001,32.419998,33.790001,33.790001,834600
2006-02-27,33.700001,35.560001,33.000000,34.950001,34.950001,1423600
2006-03-06,34.000000,35.250000,33.250000,33.930000,33.930000,855400
2006-03-13,34.080002,35.660000,33.750000,35.450001,35.450001,993300
2006-03-20,35.259998,35.740002,34.250000,35.250000,35.250000,934800
2006-03-27,35.299999,35.919998,34.509998,35.599998,35.599998,972600
2006-04-03,35.500000,36.619999,34.770000,35.730000,35.730000,1044000
2006-04-10,35.700001,36.439999,35.299999,36.240002,36.240002,706200
2006-04-17,36.150002,38.990002,36.009998,38.529999,38.529999,959700
2006-04-24,38.349998,38.590000,35.330002,36.410000,36.410000,1951100
2006-05-01,36.900002,38.049999,36.259998,37.549999,37.549999,1091100
2006-05-08,37.500000,37.919998,35.599998,35.669998,35.669998,990600
2006-05-15,35.680000,36.689999,33.669998,34.189999,34.189999,1066900
2006-05-22,34.060001,35.630001,33.400002,35.540001,35.540001,1379100
2006-05-29,35.540001,35.540001,33.680000,35.029999,35.029999,1151600
2006-06-05,34.830002,35.110001,32.299999,33.740002,33.740002,1348900
2006-06-12,33.740002,33.869999,31.020000,33.650002,33.650002,1499500
2006-06-19,33.610001,33.930000,32.650002,33.160000,33.160000,1372300
2006-06-26,33.400002,33.709999,31.540001,32.759998,32.759998,1626400
2006-07-03,32.840000,33.009998,31.860001,31.950001,31.950001,664800
2006-07-10,31.910000,32.150002,29.100000,30.070000,30.070000,1276000
2006-07-17,30.000000,33.040001,29.639999,32.230000,32.230000,1878500
2006-07-24,32.480000,39.509998,32.480000,37.750000,37.750000,2206000
2006-07-31,37.700001,38.939999,36.580002,37.830002,37.830002,1404900
2006-08-07,37.630001,39.320000,35.900002,38.099998,38.099998,1796100
2006-08-14,38.349998,39.849998,37.970001,39.450001,39.450001,831200
2006-08-21,39.200001,39.340000,37.169998,37.759998,37.759998,674400
2006-08-28,37.110001,39.320000,37.029999,38.770000,38.770000,1321800
2006-09-04,38.669998,39.419998,37.650002,38.869999,38.869999,902300
2006-09-11,38.619999,41.720001,38.240002,40.799999,40.799999,1831300
2006-09-18,40.799999,42.279999,39.139999,41.049999,41.049999,1355500
2006-09-25,41.150002,41.900002,39.599998,39.599998,39.599998,1596900
2006-10-02,39.660000,42.009998,38.700001,41.520000,41.520000,1556400
2006-10-09,42.000000,44.380001,41.560001,43.619999,43.619999,1464300
2006-10-16,43.619999,44.590000,42.880001,43.450001,43.450001,720200
2006-10-23,43.270000,44.000000,40.150002,41.790001,41.790001,1150600
2006-10-30,41.500000,41.980000,38.820000,39.279999,39.279999,1411400
2006-11-06,39.279999,40.680000,38.700001,39.080002,39.080002,970600
2006-11-13,39.099998,41.889999,39.020000,40.919998,40.919998,1367000
2006-11-20,40.950001,41.740002,40.639999,41.240002,41.240002,564700
2006-11-27,41.009998,41.009998,39.500000,40.470001,40.470001,1283400
2006-12-04,40.459999,42.310001,40.459999,41.730000,41.730000,786300
2006-12-11,41.849998,42.730000,40.700001,41.169998,41.169998,927800
2006-12-18,41.139999,41.439999,38.389999,38.720001,38.720001,972400
2006-12-25,38.630001,40.779999,38.459999,40.130001,40.130001,544400
2007-01-01,40.299999,40.299999,38.779999,39.340000,39.340000,534300
2007-01-08,39.220001,40.650002,38.480000,40.310001,40.310001,627200
2007-01-15,40.500000,40.730000,38.730000,39.450001,39.450001,574200
2007-01-22,39.490002,40.320000,37.080002,37.799999,37.799999,1692200
2007-01-29,37.500000,39.419998,37.000000,39.310001,39.310001,2009200
2007-02-05,38.820000,39.150002,36.970001,37.090000,37.090000,1192400
2007-02-12,36.849998,37.779999,36.660000,37.290001,37.290001,1296300
2007-02-19,37.259998,38.910000,37.169998,38.740002,38.740002,1185800
2007-02-26,38.820000,39.139999,36.500000,36.770000,36.770000,2176800
2007-03-05,36.529999,37.730000,35.750000,37.330002,37.330002,1602100
2007-03-12,37.349998,38.189999,36.590000,37.799999,37.799999,1242000
2007-03-19,38.000000,39.240002,37.810001,39.049999,39.049999,981300
2007-03-26,38.900002,39.000000,36.840000,37.439999,37.439999,1374900
2007-04-02,37.450001,38.200001,36.910000,37.680000,37.680000,501400
2007-04-09,37.669998,38.840000,37.230000,38.830002,38.830002,1086800
2007-04-16,38.919998,40.669998,38.919998,40.110001,40.110001,1137000
2007-04-23,39.910000,48.090000,39.910000,45.180000,45.180000,2692500
2007-04-30,45.099998,46.290001,43.610001,45.930000,45.930000,1509900
2007-05-07,45.810001,46.549999,44.430000,46.500000,46.500000,1112400
2007-05-14,46.509998,46.610001,45.020000,45.709999,45.709999,1725900
2007-05-21,45.560001,46.630001,44.759998,45.759998,45.759998,1375600
2007-05-28,46.599998,46.799999,45.259998,46.130001,46.130001,1015900
2007-06-04,45.930000,46.139999,44.119999,45.509998,45.509998,934400
2007-06-11,45.349998,48.950001,44.560001,47.419998,47.419998,1206800
2007-06-18,47.360001,47.400002,44.779999,45.750000,45.750000,1152500
2007-06-25,45.549999,47.090000,45.290001,45.950001,45.950001,862300
2007-07-02,46.259998,48.400002,45.950001,47.680000,47.680000,457600
2007-07-09,47.860001,48.990002,46.180000,48.529999,48.529999,815400
2007-07-16,48.470001,48.529999,45.130001,45.240002,45.240002,1280300
2007-07-23,45.450001,46.209999,43.790001,45.099998,45.099998,2027900
2007-07-30,45.099998,46.980000,43.439999,43.599998,43.599998,1166500
2007-08-06,43.279999,51.459999,42.860001,50.259998,50.259998,2487900
